20001	10	0	1	0	70	7	
20002	10	0	1	0	110	11	
20203	10	0	1	0	120	12	
20304	10	0	1	0	130	13	
20305	10	0	1	0	100	10	
20506	10	0	1	0	130	13	
20206	10	0	1	0	100	10	
20607	10	0	1	0	140	14	
20507	12	0	2	0	120	10	
20708	10	0	1	0	140	14	
20709	10	0	1	0	120	12	
20910	39	1	4	23	390	10	
20111	10	0	1	0	90	9	
20812	14	0	3	0	112	8	
20813	22.8571	1	1	12.8571	320	14	
21314	18	0	5	0	234	13	
20414	14	0	3	0	84	6	
21415	16	0	4	0	144	9	
21315	14	0	3	0	182	13	
20115	10	0	1	0	100	10	
21416	10	0	1	0	100	10	
20616	10	0	1	0	130	13	
20416	16	0	4	0	112	7	
80001	10	0	1	0	70	7	
80102	10	0	1	0	90	9	
80103	10	0	1	0	110	11	
80204	14	0	3	0	112	8	
80305	27.375	0	5	9.375	219	8	
50001	12	0	2	0	156	13	
50102	14	0	3	0	182	13	
50003	10	0	1	0	120	12	
50304	10	0	1	0	130	13	
50205	52.9286	1	5	34.9286	741	14	
50305	45	1	5	27	450	10	
50105	16.3571	0	4	0.357143	229	14	
50406	50	1	5	32	350	7	
50207	12	0	2	0	156	13	
50608	20	0	6	0	160	8	
50409	30	1	1	20	330	11	
50910	47.5	1	2	35.5	665	14	
50610	73.0714	1	2	61.0714	1023	14	
50510	16.4286	0	1	6.42857	230	14	
50811	12	0	2	0	132	11	
50712	12	0	2	0	96	8	
51013	10	0	1	0	110	11	
50913	77.6667	1	1	67.6667	699	9	
51213	12.1429	0	1	2.14286	170	14	
51314	10	0	1	0	80	8	
51315	12	0	2	0	96	8	
51416	14	0	3	0	84	6	
51216	10	0	1	0	140	14	
50716	10	0	1	0	70	7	
60001	10	0	1	0	130	13	
60002	16	0	4	0	160	10	
60203	10	0	1	0	130	13	
60204	10	0	1	0	130	13	
60105	12	0	2	0	72	6	
60406	13	0	1	3	130	10	
60106	10	0	1	0	110	11	
60306	10	0	1	0	140	14	
60407	10	0	1	0	140	14	
60608	10	0	1	0	120	12	
60809	10	0	1	0	130	13	
90001	10	0	1	0	140	14	
90102	10	0	1	0	100	10	
90103	10	0	1	0	140	14	
90204	10	0	1	0	80	8	
90004	10	0	1	0	130	13	
90304	14	0	3	0	140	10	
90205	10	0	1	0	100	10	
90305	10	0	1	0	140	14	
110001	10	0	1	0	140	14	
110002	18	0	5	0	216	12	
110103	10	0	1	0	130	13	
110204	12	0	2	0	120	10	
110205	10	0	1	0	140	14	
110106	10	0	1	0	100	10	
110307	14	0	3	0	196	14	
70001	12	0	2	0	168	14	
70102	14	0	3	0	168	12	
70203	29.6429	1	1	19.6429	415	14	
70104	10	0	1	0	120	12	
70304	10	0	1	0	100	10	
70004	10	0	1	0	70	7	
70405	10	0	1	0	120	12	
70506	10	0	1	0	70	7	
70406	12	0	2	0	84	7	
70306	10	0	1	0	130	13	
70507	12	0	2	0	120	10	
70607	10	0	1	0	80	8	
70207	35	1	1	25	490	14	
120001	10	0	1	0	100	10	
120002	10	0	1	0	130	13	
120203	32.2857	1	1	22.2857	226	7	
120103	11.0714	0	1	1.07143	155	14	
120304	10	0	1	0	140	14	
120405	10	0	1	0	100	10	
120406	10	0	1	0	140	14	
100001	12	0	2	0	132	11	
100102	17	0	4	1	204	12	
100103	10	0	1	0	130	13	
100204	13.5714	0	1	3.57143	190	14	
100304	30	1	2	18	300	10	
100004	10	0	1	0	140	14	
100205	17.875	0	2	5.875	143	8	
100405	10	0	1	0	130	13	
100305	29.5	1	1	19.5	295	10	
100506	10	0	1	0	140	14	
100607	12	0	2	0	144	12	
100608	10	0	1	0	140	14	
100509	10	0	1	0	100	10	
150001	12	0	2	0	84	7	
150002	10	0	1	0	110	11	
150102	10	0	1	0	110	11	
150203	10	0	1	0	110	11	
160001	24	0	8	0	312	13	
160102	27.8571	0	6	7.85714	195	7	
160002	16	0	4	0	208	13	
160103	26	0	4	10	260	10	
160304	14	0	3	0	168	12	
160305	18	0	5	0	234	13	
160206	10	0	1	0	120	12	
160607	12	0	2	0	108	9	
160207	10	0	1	0	130	13	
160408	55.3571	1	1	45.3571	775	14	
160608	52.5	1	1	42.5	735	14	
160708	62.1429	1	1	52.1429	870	14	
160809	12	0	2	0	156	13	
160509	10	0	1	0	140	14	
160709	79	1	1	69	711	9	
140001	18	0	5	0	126	7	
140002	10	0	1	0	140	14	
140102	20	0	6	0	200	10	
140203	10	0	1	0	100	10	
140103	18	0	5	0	162	9	
140204	12	0	2	0	120	10	
140305	10	0	1	0	140	14	
140306	10	0	1	0	130	13	
140407	21.0769	1	1	11.0769	274	13	
140507	17.8571	0	1	7.85714	125	7	
140608	69.5455	1	5	51.5455	765	11	
140609	57	1	5	39	570	10	
140410	65.3571	1	1	55.3571	915	14	
140710	49.7778	1	2	37.7778	448	9	
